"","HLTH_SERVICE_DLVR_AREA_NAME","date","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps"
"173","Fraser East",2023-02-01,0,0.467241441017189,0.576606882168926
"174","Fraser East",2023-03-01,0.210678417117968,1.03596322992701,0.825284812809042
"175","Fraser East",2023-04-01,0.0678785293322501,1.25529177615572,1.18741324682347
"176","Fraser East",2023-05-01,0.4795041491473,2.81971650576878,2.34021235662148
"177","Fraser East",2023-06-01,0.43978546825057,2.06557492486046,1.62578945660989
"178","Fraser East",2023-07-01,0.80340740104639,2.45925633319021,1.65584893214382
"179","Fraser East",2023-08-01,18.8947044805049,20.6402806687073,1.74557618820245
"180","Fraser East",2023-09-01,0.55351662291899,2.16465797705944,1.61114135414045
"181","Fraser North",2018-03-01,0,2.01309523809524,2.17439086021505
"182","Fraser North",2018-04-01,0.14895436960856,2.15433644215902,2.00538207255046
"183","Fraser North",2018-05-01,0,4.65878821138211,4.70352795698925
"184","Fraser North",2018-06-01,0.09431396825397,2.83054285714286,2.73622888888889
"185","Fraser North",2018-07-01,0.83346269815945,4.56980731707317,3.73634461891372
"186","Fraser North",2018-08-01,21.0239003910068,26.6892689393939,5.6653685483871
"187","Fraser North",2018-09-01,0.31352339869281,3.0234022875817,2.70987888888889
"188","Fraser North",2018-10-01,0.99243822351864,4.20323687943262,3.21079865591398
"189","Fraser North",2018-11-01,0,1.5871380952381,1.9125075
"190","Fraser North",2019-04-01,0.0175442011854401,1.7726828125,1.75513861131456
"191","Fraser North",2019-05-01,0.3510604911363,3.43605135135135,3.08499086021505
"192","Fraser North",2019-06-01,0,2.30278981481481,2.56745472222222
"193","Fraser North",2019-07-01,0.0668368163666802,2.00534552845528,1.9385087120886
"194","Fraser North",2019-08-01,0.16644722123926,2.74399459459459,2.57754737335533
"195","Fraser North",2019-09-01,0,2.39068382352941,2.56602388888889
"196","Fraser North",2019-10-01,0,1.92233658536585,2.07272043010753
"197","Fraser North",2019-11-01,0,3.25718247863248,3.42601805555556
"198","Fraser North",2020-03-01,0,1.43379285714286,2.27872338709677
"199","Fraser North",2020-04-01,0.17478524305555,2.92331302083333,2.74852777777778
"200","Fraser North",2020-05-01,0.15440442428315,2.29082673611111,2.13642231182796
"201","Fraser North",2020-06-01,0.00920922705314009,2.31309311594203,2.30388388888889
"202","Fraser North",2020-07-01,0.13095349462365,2.07128333333333,1.94032983870968
"203","Fraser North",2020-08-01,0.13181388888889,2.68201388888889,2.5502
"204","Fraser North",2020-09-01,21.6961469385343,24.8929397163121,3.19679277777778
"205","Fraser North",2020-10-01,0.82661284722222,3.60958784722222,2.782975
"206","Fraser North",2020-11-01,0.0248486111111101,2.15055333333333,2.12570472222222
"207","Fraser North",2020-12-01,0,2.07538873873874,2.42588010752688
"208","Fraser North",2021-01-01,0,1.85175606060606,2.12513655913979
"209","Fraser North",2021-02-01,0.0882498768472899,1.81307011494253,1.72482023809524
"210","Fraser North",2021-03-01,0.27296063864451,2.56424343434343,2.29128279569892
"211","Fraser North",2021-04-01,0.0090841308243701,2.40868440860215,2.39960027777778
"212","Fraser North",2021-05-01,0.12570153383934,2.44838970588235,2.32268817204301
"213","Fraser North",2021-06-01,0.11276173215586,2.5592636766003,2.44650194444444
"214","Fraser North",2021-07-01,0,3.02743827160494,3.20614059139785
"215","Fraser North",2021-08-01,4.83270344718533,7.98047549019608,3.14777204301075
"216","Fraser North",2021-09-01,0.9056162345679,3.36495679012346,2.45934055555556
"217","Fraser North",2021-10-01,0,1.77328928571429,2.06517392473118
"218","Fraser North",2021-11-01,0.0361680465949799,2.04379193548387,2.00762388888889
"219","Fraser North",2021-12-01,0,1.67712747747748,1.79658333333333
"220","Fraser North",2022-01-01,0,3.15133177083333,3.53905833333333
"221","Fraser North",2022-02-01,0,2.79294301075269,2.94771395348837
"222","Fraser North",2022-03-01,0,2.22209090909091,2.75314201388889
"223","Fraser North",2022-04-01,0.0445553116531103,2.15319308943089,2.10863777777778
"224","Fraser North",2022-05-01,0.0504880196078501,2.44450735294118,2.39401933333333
"225","Fraser North",2022-06-01,0.0176543981481401,1.7313037037037,1.71364930555556
"226","Fraser North",2022-07-01,0.29285638276144,3.41020572916667,3.11734934640523
"227","Fraser North",2022-08-01,2.09372521499828,6.24815789473684,4.15443267973856
"228","Fraser North",2022-09-01,3.14505341051314,6.31696617647059,3.17191276595745
"229","Fraser North",2022-10-01,5.30637159863945,9.53770833333333,4.23133673469388
"230","Fraser North",2022-11-01,0,2.24791282051282,2.35161736111111
"231","Fraser North",2022-12-01,0,1.62257195121951,1.74777712418301
"232","Fraser North",2023-01-01,0,2.08709545454545,2.090645
"233","Fraser North",2023-02-01,0,1.74185161290323,1.95114464285714
"234","Fraser North",2023-03-01,0.18990596438172,2.1424484375,1.95254247311828
"235","Fraser North",2023-04-01,0,2.42597611111111,2.49879969135803
"236","Fraser North",2023-05-01,0.28446986367128,3.90231182795699,3.61784196428571
"237","Fraser North",2023-06-01,0.39261806463326,2.93885294117647,2.54623487654321
"238","Fraser North",2023-07-01,0.61188320624546,3.09247549019608,2.48059228395062
"239","Fraser North",2023-08-01,13.3410510526604,16.2375806451613,2.89652959250091
"240","Fraser North",2023-09-01,0.00330024630541992,2.74085714285714,2.73755689655172
"241","Fraser South",2018-03-01,0,6.68507936507937,7.92452114695341
"242","Fraser South",2018-04-01,0.636342564053,5.76525435882568,5.12891179477268
"243","Fraser South",2018-05-01,0.53657877436839,9.69487913279133,9.15830035842294
"244","Fraser South",2018-06-01,0.169282645502641,4.80814857142857,4.63886592592593
"245","Fraser South",2018-07-01,2.47888795823462,10.1482840108401,7.66939605260548
"246","Fraser South",2018-08-01,27.0877467579016,38.2476363636364,11.1598896057348
"247","Fraser South",2018-09-01,0.6893397385621,7.3471834422658,6.6578437037037
"248","Fraser South",2018-10-01,2.3994628384047,14.8015338061466,12.4020709677419
"249","Fraser South",2018-11-01,0,4.08540952380952,9.63826740740741
"250","Fraser South",2019-04-01,0.9687768516484,5.65768888888889,4.68891203724049
"251","Fraser South",2019-05-01,1.41547355419936,8.0929033033033,6.67742974910394
"252","Fraser South",2019-06-01,0.13725654320988,4.08242098765432,3.94516444444444
"253","Fraser South",2019-07-01,0.48154966932586,4.28153929539295,3.79998962606709
"254","Fraser South",2019-08-01,1.03593579045364,6.30669069069069,5.27075490023705
"255","Fraser South",2019-09-01,0.88809525054466,7.06316339869281,6.17506814814815
"256","Fraser South",2019-10-01,0.0269372497595901,7.2138189701897,7.18688172043011
"257","Fraser South",2019-11-01,0.0912656980057012,13.1520501424501,13.0607844444444
"258","Fraser South",2020-03-01,0,4.00200634920635,7.45510967741935
"259","Fraser South",2020-04-01,1.27780083333333,6.79919861111111,5.52139777777778
"260","Fraser South",2020-05-01,0.60381197729988,5.01788796296296,4.41407598566308
"261","Fraser South",2020-06-01,0.68860847020934,5.3832077294686,4.69459925925926
"262","Fraser South",2020-07-01,0.89583382512295,4.94890335917313,4.05306953405018
"263","Fraser South",2020-08-01,0.5766468339307,5.36807407407407,4.79142724014337
"264","Fraser South",2020-09-01,24.5475162174941,32.9049739952719,8.35745777777778
"265","Fraser South",2020-10-01,0.889647162485069,9.87441203703704,8.98476487455197
"266","Fraser South",2020-11-01,0.72189153439153,8.67309079365079,7.95119925925926
"267","Fraser South",2020-12-01,0,10.7751903903904,10.8205856630824
"268","Fraser South",2021-01-01,2.0026303030303,12.0942303030303,10.0916
"269","Fraser South",2021-02-01,1.34728585112206,7.1556183908046,5.80833253968254
"270","Fraser South",2021-03-01,1.10633252959704,7.8627569023569,6.75642437275986
"271","Fraser South",2021-04-01,1.03248864994026,6.93280716845878,5.90031851851852
"272","Fraser South",2021-05-01,1.72959329538267,7.0589137254902,5.32932043010753
"273","Fraser South",2021-06-01,1.19180487134343,6.30964450097306,5.11783962962963
"274","Fraser South",2021-07-01,0.97213351918227,5.840329218107,4.86819569892473
"275","Fraser South",2021-08-01,3.14134775458571,8.85856209150327,5.71721433691756
"276","Fraser South",2021-09-01,1.0011766255144,7.16284773662551,6.16167111111111
"277","Fraser South",2021-10-01,0,5.65531428571429,6.41730752688172
"278","Fraser South",2021-11-01,0.66981956989248,7.55552401433692,6.88570444444444
"279","Fraser South",2021-12-01,0,6.80616006006006,7.19596935483871
"280","Fraser South",2022-01-01,0,13.2145444444444,13.8649481481481
"281","Fraser South",2022-02-01,0,10.1547713261649,10.6618170542636
"282","Fraser South",2022-03-01,0,7.96602727272727,8.74545648148148
"283","Fraser South",2022-04-01,0.0191776211984402,5.14167046070461,5.12249283950617
"284","Fraser South",2022-05-01,0.44430436601307,5.54680392156863,5.10249955555556
"285","Fraser South",2022-06-01,0.32983209876544,5.18366543209877,4.85383333333333
"286","Fraser South",2022-07-01,1.36712124183007,8.73630555555556,7.36918431372549
"287","Fraser South",2022-08-01,1.20133872262355,9.74815789473684,8.54681917211329
"288","Fraser South",2022-09-01,1.96500575719645,10.2977490196078,8.33274326241135
"289","Fraser South",2022-10-01,4.8812487276392,18.6016469135802,13.720398185941
"290","Fraser South",2022-11-01,0,8.43706324786325,8.73688240740741
"291","Fraser South",2022-12-01,0.141976491843351,6.82119566395664,6.67921917211329
"292","Fraser South",2023-01-01,0.26832410774411,9.28801077441078,9.01968666666667
"293","Fraser South",2023-02-01,0,6.00607455197133,6.51805873015873
"294","Fraser South",2023-03-01,1.0021980734767,7.06217083333333,6.05997275985663
"295","Fraser South",2023-04-01,0.844523127572019,6.53949925925926,5.69497613168724
"296","Fraser South",2023-05-01,0.92038154121864,7.50172043010753,6.58133888888889
"297","Fraser South",2023-06-01,0.83939757927862,6.07143790849673,5.23204032921811
"298","Fraser South",2023-07-01,0.64067170176713,5.03043137254902,4.38975967078189
"299","Fraser South",2023-08-01,7.69730065540833,13.4973620071685,5.80006135176017
"300","Fraser South",2023-09-01,1.54405320197044,8.72169841269841,7.17764521072797
"301","Kootenay Boundary",2018-03-01,0.149271556340354,0.664428304405875,0.515156748065521
"302","Kootenay Boundary",2018-04-01,0.0590367281236189,0.587765511473659,0.52872878335004
"303","Kootenay Boundary",2018-05-01,0,1.55477839069979,1.57815373329314
"304","Kootenay Boundary",2018-06-01,0.131058635217327,0.974420151312862,0.843361516095535
"305","Kootenay Boundary",2018-07-01,1.6661236204592,2.46699813084112,0.800874510381918
"306","Kootenay Boundary",2018-08-01,51.3612000767397,53.3149184367035,1.95371835996382
"307","Kootenay Boundary",2018-09-01,5.96556487813817,6.78175297782664,0.816188099688474
"308","Kootenay Boundary",2018-10-01,1.37404447195513,2.80407407701995,1.43002960506482
"309","Kootenay Boundary",2018-11-01,0,0.285665153538051,0.367243655244029
"310","Kootenay Boundary",2019-04-01,0.183104044448678,0.831711526479751,0.648607482031073
"311","Kootenay Boundary",2019-05-01,0.623341886324073,1.458142258146,0.834800371821927
"312","Kootenay Boundary",2019-06-01,0,0.664723814468674,0.713173291796469
"313","Kootenay Boundary",2019-07-01,0.414305668191847,1.23385760960413,0.819551941412283
"314","Kootenay Boundary",2019-08-01,0.92055507594353,2.10165930790604,1.18110423196251
"315","Kootenay Boundary",2019-09-01,0.0207934713823201,1.17012061572292,1.1493271443406
"316","Kootenay Boundary",2019-10-01,0.115300838008681,0.610728212141934,0.495427374133253
"317","Kootenay Boundary",2019-11-01,0.010303318156402,0.660368655643422,0.65006533748702
"318","Kootenay Boundary",2020-03-01,0,0.440750333778371,0.713996965129133
"319","Kootenay Boundary",2020-04-01,0.056974854620976,0.755120171339564,0.698145316718588
"320","Kootenay Boundary",2020-05-01,0,0.641110514018692,0.663504270927545
"321","Kootenay Boundary",2020-06-01,0.0138076202085869,0.820859894351889,0.807052274143302
"322","Kootenay Boundary",2020-07-01,0.505146412771418,1.14828796638412,0.643141553612702
"323","Kootenay Boundary",2020-08-01,1.52282167453857,2.75197377985462,1.22915210531605
"324","Kootenay Boundary",2020-09-01,27.0346504275204,28.2205538543117,1.18590342679128
"325","Kootenay Boundary",2020-10-01,0.861905594077649,1.8317774662513,0.969871872173651
"326","Kootenay Boundary",2020-11-01,0.172946251298027,0.728257943925234,0.555311692627207
"327","Kootenay Boundary",2020-12-01,0.058036100133899,0.649646712132693,0.591610611998794
"328","Kootenay Boundary",2021-01-01,0.065998598587625,0.612939790427641,0.546941191840016
"329","Kootenay Boundary",2021-02-01,0.081385806362507,0.483599914061661,0.402214107699154
"330","Kootenay Boundary",2021-03-01,0.060364470146141,0.754374700273766,0.694010230127625
"331","Kootenay Boundary",2021-04-01,0,0.620739061400864,0.710587268951194
"332","Kootenay Boundary",2021-05-01,0.079933518948732,0.75228946307495,0.672355944126218
"333","Kootenay Boundary",2021-06-01,0.0180372671942129,0.789150507069602,0.771113239875389
"334","Kootenay Boundary",2021-07-01,37.7537276648168,39.5912403369101,1.83751267209326
"335","Kootenay Boundary",2021-08-01,10.6793113420467,12.0097987905443,1.33048744849764
"336","Kootenay Boundary",2021-09-01,2.27078158532364,3.14824783662167,0.877466251298027
"337","Kootenay Boundary",2021-10-01,0.0722964038072259,0.725447263017356,0.65315085921013
"338","Kootenay Boundary",2021-11-01,0.117199751448765,0.589829886443573,0.472630134994808
"339","Kootenay Boundary",2021-12-01,0,0.316831935673992,0.343431921414933
"340","Kootenay Boundary",2022-01-01,0,0.8507878894081,0.861031419670672
"341","Kootenay Boundary",2022-02-01,0,0.543809747764044,0.628481547489676
"342","Kootenay Boundary",2022-03-01,0,0.917618776550552,0.932152829698858
"343","Kootenay Boundary",2022-04-01,0.035595561971819,0.52839337436365,0.492797812391831
"344","Kootenay Boundary",2022-05-01,0.065642745831042,0.788297599413597,0.722654853582555
"345","Kootenay Boundary",2022-06-01,0,0.548639460020768,0.619213577362409
"346","Kootenay Boundary",2022-07-01,0.365607551462953,1.30566316199377,0.940055610530817
"347","Kootenay Boundary",2022-08-01,5.62182831258098,7.73740285292671,2.11557454034573
"348","Kootenay Boundary",2022-09-01,7.27894990623014,8.50057177936595,1.22162187313581
"349","Kootenay Boundary",2022-10-01,3.81360107232924,5.08186438213915,1.26826330980991
"350","Kootenay Boundary",2022-11-01,0.439193350107836,0.856408978352904,0.417215628245068
"351","Kootenay Boundary",2022-12-01,0.00674039132255,0.289665466149989,0.282925074827439
"352","Kootenay Boundary",2023-01-01,0,0.426993146417446,0.456846479750779
"353","Kootenay Boundary",2023-02-01,0,0.466160064315144,0.684675789942145
"354","Kootenay Boundary",2023-03-01,0.083249035272837,0.527636292834891,0.444387257562054
"355","Kootenay Boundary",2023-04-01,0.1046986362063,0.70567738317757,0.60097874697127
"356","Kootenay Boundary",2023-05-01,1.52568346038446,2.70993588584062,1.18425242545616
"357","Kootenay Boundary",2023-06-01,1.64471802849211,2.55892285138354,0.914204822891427
"358","Kootenay Boundary",2023-07-01,4.49510972926381,5.3474513468939,0.852341617630091
"359","Kootenay Boundary",2023-08-01,12.9501919349,14.1651106421465,1.2149187072465
"360","Kootenay Boundary",2023-09-01,1.48214860887313,2.70540186915888,1.22325326028575
"361","North Shore/Coast Garibaldi",2018-03-01,0,0.254722034704065,0.356093661102464
"362","North Shore/Coast Garibaldi",2018-04-01,0.093796588826531,0.592622278958795,0.498825690132264
"363","North Shore/Coast Garibaldi",2018-05-01,0,1.28823151657806,1.29016775267028
"364","North Shore/Coast Garibaldi",2018-06-01,0.099291978448618,0.627241340622772,0.527949362174154
"365","North Shore/Coast Garibaldi",2018-07-01,0.206131030312389,0.921687658780082,0.715556628467693
"366","North Shore/Coast Garibaldi",2018-08-01,74.2878768406517,75.4222830131599,1.13440617250819
"367","North Shore/Coast Garibaldi",2018-09-01,1.42915005317934,1.88298963165965,0.453839578480311
"368","North Shore/Coast Garibaldi",2018-10-01,0.377276312071964,1.07651761957022,0.699241307498256
"369","North Shore/Coast Garibaldi",2018-11-01,0,0.143586213453768,0.277821630615641
"370","North Shore/Coast Garibaldi",2019-04-01,0.010468941837592,0.397503431780366,0.387034489942774
"371","North Shore/Coast Garibaldi",2019-05-01,0.69214049687603,1.48632243558034,0.79418193870431
"372","North Shore/Coast Garibaldi",2019-06-01,0,0.528879386208172,0.648904437049362
"373","North Shore/Coast Garibaldi",2019-07-01,0.221784966676098,0.684939572257619,0.463154605581521
"374","North Shore/Coast Garibaldi",2019-08-01,0.161192389589406,0.767789917704726,0.60659752811532
"375","North Shore/Coast Garibaldi",2019-09-01,0,0.531575961632573,0.66408560177482
"376","North Shore/Coast Garibaldi",2019-10-01,0,0.301478056897042,0.332905061456712
"377","North Shore/Coast Garibaldi",2019-11-01,0,0.455095012585861,0.480712789794786
"378","North Shore/Coast Garibaldi",2020-03-01,0,0.13804335631091,0.411962632172186
"379","North Shore/Coast Garibaldi",2020-04-01,0.011877809206877,0.535782778702163,0.523904969495286
"380","North Shore/Coast Garibaldi",2020-05-01,0.070940897339559,0.765955088740987,0.695014191401428
"381","North Shore/Coast Garibaldi",2020-06-01,0,0.40856884901975,0.439996394897393
"382","North Shore/Coast Garibaldi",2020-07-01,0.079321351635746,0.545068482761289,0.465747131125543
"383","North Shore/Coast Garibaldi",2020-08-01,0,0.561101913477537,0.583970704739413
"384","North Shore/Coast Garibaldi",2020-09-01,9.46029866274883,10.2654016355719,0.805102972823073
"385","North Shore/Coast Garibaldi",2020-10-01,0.303074844345446,0.762281489184692,0.459206644839246
"386","North Shore/Coast Garibaldi",2020-11-01,0.022692981538706,0.229821744711196,0.20712876317249
"387","North Shore/Coast Garibaldi",2020-12-01,0.009106935113955,0.421313558483608,0.412206623369653
"388","North Shore/Coast Garibaldi",2021-01-01,0,0.267986345989008,0.296087316837529
"389","North Shore/Coast Garibaldi",2021-02-01,0.000335802808127977,0.179477721039647,0.179141918231519
"390","North Shore/Coast Garibaldi",2021-03-01,6.84470164579731e-05,0.470890818333081,0.470822371316623
"391","North Shore/Coast Garibaldi",2021-04-01,0,0.483410037035049,0.516270926234054
"392","North Shore/Coast Garibaldi",2021-05-01,0,0.471421062934325,0.472672942944555
"393","North Shore/Coast Garibaldi",2021-06-01,0,0.541660705745276,0.576106206322795
"394","North Shore/Coast Garibaldi",2021-07-01,0.30481350437443,1.04559068219634,0.74077717782191
"395","North Shore/Coast Garibaldi",2021-08-01,0.689536977270651,1.37068728589606,0.681150308625409
"396","North Shore/Coast Garibaldi",2021-09-01,0.137770377765452,0.628767116534171,0.490996738768719
"397","North Shore/Coast Garibaldi",2021-10-01,0.018834073778725,0.292271119562634,0.273437045783909
"398","North Shore/Coast Garibaldi",2021-11-01,0,0.23186843432988,0.249833444259567
"399","North Shore/Coast Garibaldi",2021-12-01,0.000630954874686007,0.151684062598372,0.151053107723686
"400","North Shore/Coast Garibaldi",2022-01-01,0.00402234272244706,0.705413040765391,0.701390698042944
"401","North Shore/Coast Garibaldi",2022-02-01,0,0.317640319896946,0.43952556591727
"402","North Shore/Coast Garibaldi",2022-03-01,0,0.486180169414612,0.505116819190239
"403","North Shore/Coast Garibaldi",2022-04-01,0.018761544489987,0.328056393815186,0.309294849325199
"404","North Shore/Coast Garibaldi",2022-05-01,0.00477133405109204,0.402130468826466,0.397359134775374
"405","North Shore/Coast Garibaldi",2022-06-01,0.034276867258273,0.379123608800148,0.344846741541875
"406","North Shore/Coast Garibaldi",2022-07-01,0.025111662751624,0.536426164725458,0.511314501973834
"407","North Shore/Coast Garibaldi",2022-08-01,1.11363151404007,2.38897539189071,1.27534387785064
"408","North Shore/Coast Garibaldi",2022-09-01,1.54346888310888,2.46779561515122,0.924326732042341
"409","North Shore/Coast Garibaldi",2022-10-01,1.80707854747001,2.70498238121649,0.897903833746477
"410","North Shore/Coast Garibaldi",2022-11-01,0.033128226460173,0.406360339604932,0.373232113144759
"411","North Shore/Coast Garibaldi",2022-12-01,0.020695237254027,0.22384015259121,0.203144915337183
"412","North Shore/Coast Garibaldi",2023-01-01,0,0.321734099732769,0.328979778147532
"413","North Shore/Coast Garibaldi",2023-02-01,0,0.159285942783533,0.217371155217495
"414","North Shore/Coast Garibaldi",2023-03-01,0.186548530674682,0.678478078202995,0.491929547528313
"415","North Shore/Coast Garibaldi",2023-04-01,0.17483403956369,0.636908618968386,0.462074579404696
"416","North Shore/Coast Garibaldi",2023-05-01,0.94940556292508,2.22970404165101,1.28029847872593
"417","North Shore/Coast Garibaldi",2023-06-01,0.231045324604236,0.861255554468043,0.630210229863807
"418","North Shore/Coast Garibaldi",2023-07-01,2.94496191895135,3.54457355388079,0.599611634929439
"419","North Shore/Coast Garibaldi",2023-08-01,8.15677843374269,8.8424037357093,0.685625301966616
"420","North Shore/Coast Garibaldi",2023-09-01,0.089544230879568,0.601194675540765,0.511650444661197
"421","North Vancouver Island",2018-03-01,0,0.301344455097475,0.352359558345962
"422","North Vancouver Island",2018-04-01,0.115368007751738,0.629628094843581,0.514260087091843
"423","North Vancouver Island",2018-05-01,0,1.07299128062422,1.14702273219312
"424","North Vancouver Island",2018-06-01,0.038031400873549,0.507495353147971,0.469463952274422
"425","North Vancouver Island",2018-07-01,0.175898636762284,0.863407999126971,0.687509362364687
"426","North Vancouver Island",2018-08-01,34.5415954693066,35.4155840959935,0.873988626686873
"427","North Vancouver Island",2018-09-01,0.173375116901346,0.574090239943852,0.400715123042506
"428","North Vancouver Island",2018-10-01,0.30844919581316,1.03929190346994,0.73084270765678
"429","North Vancouver Island",2018-11-01,0,0.22938497922659,0.35516322147651
"430","North Vancouver Island",2019-04-01,0.040539447969555,0.470309451901566,0.429770003932011
"431","North Vancouver Island",2019-05-01,0.384447895589892,1.16550321059314,0.781055315003248
"432","North Vancouver Island",2019-06-01,0,0.443350758140691,0.575777926920209
"433","North Vancouver Island",2019-07-01,0.129464989632995,0.515728051508703,0.386263061875708
"434","North Vancouver Island",2019-08-01,0.248722099386515,0.790006046314771,0.541283946928256
"435","North Vancouver Island",2019-09-01,0,0.561168048427425,0.635050991797166
"436","North Vancouver Island",2019-10-01,0,0.313356359469635,0.3690911308364
"437","North Vancouver Island",2019-11-01,0,0.448596959788906,0.492725473527219
"438","North Vancouver Island",2020-03-01,0,0.170761265580058,0.384188511221765
"439","North Vancouver Island",2020-04-01,0,0.455716750559284,0.467623594332588
"440","North Vancouver Island",2020-05-01,0.045416251713935,0.787787919463087,0.742371667749152
"441","North Vancouver Island",2020-06-01,0,0.431997159809357,0.473103475018643
"442","North Vancouver Island",2020-07-01,0.054843780072535,0.488079891785027,0.433236111712492
"443","North Vancouver Island",2020-08-01,0,0.530354399701715,0.539139250920113
"444","North Vancouver Island",2020-09-01,10.7296101642153,11.401357323052,0.671747158836689
"445","North Vancouver Island",2020-10-01,0.275571379086382,0.729831767337807,0.454260388251425
"446","North Vancouver Island",2020-11-01,0.012780029828486,0.252279552572707,0.239499522744221
"447","North Vancouver Island",2020-12-01,0.034166427739712,0.554480391801197,0.520313964061485
"448","North Vancouver Island",2021-01-01,0,0.319678015049827,0.354032806523779
"449","North Vancouver Island",2021-02-01,0.00904140080007901,0.188536079611201,0.179494678811122
"450","North Vancouver Island",2021-03-01,0.034197722188326,0.455790115924344,0.421592393736018
"451","North Vancouver Island",2021-04-01,0.0165018200187631,0.527084996752544,0.510583176733781
"452","North Vancouver Island",2021-05-01,0.016753614439931,0.499697065403343,0.482943450963412
"453","North Vancouver Island",2021-06-01,0,0.471267093645839,0.510693743475019
"454","North Vancouver Island",2021-07-01,0.074106484488386,0.672413621675367,0.598307137186981
"455","North Vancouver Island",2021-08-01,0,0.519575733649164,0.590627408529985
"456","North Vancouver Island",2021-09-01,0.024413288590604,0.481431767337808,0.457018478747204
"457","North Vancouver Island",2021-10-01,0.032388044206641,0.32853342921061,0.296145385003969
"458","North Vancouver Island",2021-11-01,0.025729162156311,0.278141242693224,0.252412080536913
"459","North Vancouver Island",2021-12-01,0,0.127557258600883,0.143502327343581
"460","North Vancouver Island",2022-01-01,0.041382646212847,0.885909395973154,0.844526749760307
"461","North Vancouver Island",2022-02-01,0,0.37052516417695,0.462360022891629
"462","North Vancouver Island",2022-03-01,0,0.429628289607484,0.43833629753915
"463","North Vancouver Island",2022-04-01,0.028987384005384,0.379233349702625,0.350245965697241
"464","North Vancouver Island",2022-05-01,0,0.312357152256876,0.317606872483222
"465","North Vancouver Island",2022-06-01,0.046884688043749,0.404948222719364,0.358063534675615
"466","North Vancouver Island",2022-07-01,0.000708401873052988,0.447961549217002,0.447253147343949
"467","North Vancouver Island",2022-08-01,0.98159751167629,2.10445060638173,1.12285309470544
"468","North Vancouver Island",2022-09-01,1.42173267479203,2.25534912488485,0.833616450092817
"469","North Vancouver Island",2022-10-01,1.58198438823703,2.44083084762615,0.858846459389125
"470","North Vancouver Island",2022-11-01,0.100880916939138,0.557662777490965,0.456781860551827
"471","North Vancouver Island",2022-12-01,0.010108363851897,0.177212789872865,0.167104426020968
"472","North Vancouver Island",2023-01-01,0,0.387029055657244,0.391450246085011
"473","North Vancouver Island",2023-02-01,0,0.152408544417984,0.283006088207095
"474","North Vancouver Island",2023-03-01,0.169341035216858,0.655264597315436,0.485923562098578
"475","North Vancouver Island",2023-04-01,0.103709096031154,0.450526562266965,0.346817466235811
"476","North Vancouver Island",2023-05-01,0.58875781245167,1.63033066320271,1.04157285075104
"477","North Vancouver Island",2023-06-01,0.167151197282293,0.689409395973154,0.522258198690861
"478","North Vancouver Island",2023-07-01,0.576649902277594,1.02601263324122,0.449362730963626
"479","North Vancouver Island",2023-08-01,5.29979544039461,5.92132323013639,0.621527789741776
"480","North Vancouver Island",2023-09-01,0.03171424604093,0.465976669862576,0.434262423821646
"481","Northeast",2018-03-01,0,0.323101690034104,0.658898687430478
"482","Northeast",2018-04-01,0,0.684148141319052,0.697425597307308
"483","Northeast",2018-05-01,0.621202751608519,1.51677833473507,0.895575583126551
"484","Northeast",2018-06-01,0.351437465201465,0.880713500568397,0.529276035366932
"485","Northeast",2018-07-01,0.397890136422099,0.843991677557094,0.446101541134995
"486","Northeast",2018-08-01,26.4415115884783,26.9993747287196,0.557863140241294
"487","Northeast",2018-09-01,0.239981561970146,0.73038747178447,0.490405909814324
"488","Northeast",2018-10-01,0.5617770760383,1.21988100005644,0.65810392401814
"489","Northeast",2018-11-01,0,0.0828477453580902,0.254931048629531
"490","Northeast",2019-04-01,0,0.498857181697613,0.509995803032805
"491","Northeast",2019-05-01,4.49298827021939,5.17634717327407,0.683358903054676
"492","Northeast",2019-06-01,0.632494340111993,1.06150016504568,0.429005824933687
"493","Northeast",2019-07-01,6.4758755040163,7.02129147958854,0.54541597557224
"494","Northeast",2019-08-01,0.250955470583841,0.7620568241451,0.511101353561259
"495","Northeast",2019-09-01,0,0.397293287564363,0.475772014146773
"496","Northeast",2019-10-01,0,0.218520251018956,0.294604641054163
"497","Northeast",2019-11-01,0.00964463660477499,0.189057400530504,0.179412763925729
"498","Northeast",2020-03-01,0,0.116643577112543,0.46319643364422
"499","Northeast",2020-04-01,0.044366979221927,0.437004542440318,0.392637563218391
"500","Northeast",2020-05-01,0.0318670917828929,0.727983320070734,0.696116228287841
"501","Northeast",2020-06-01,0.028714639295737,0.467300223734287,0.43858558443855
"502","Northeast",2020-07-01,0.027985035967214,0.484017410400345,0.456032374433131
"503","Northeast",2020-08-01,0.013627065685519,0.629274314765694,0.615647249080175
"504","Northeast",2020-09-01,1.10519789100213,1.57597575483944,0.470777863837312
"505","Northeast",2020-10-01,0.025254316904823,0.346905495137047,0.321651178232224
"506","Northeast",2020-11-01,0.021161728937729,0.188237308071239,0.16707557913351
"507","Northeast",2020-12-01,0,0.277167206251344,0.290210746983828
"508","Northeast",2021-01-01,0,0.193094227152158,0.202147856592795
"509","Northeast",2021-02-01,0,0.146073187597183,0.153575835543767
"510","Northeast",2021-03-01,0,0.339608648822442,0.367245667836057
"511","Northeast",2021-04-01,0.093972744530961,0.554527478394798,0.460554733863837
